GameID,FileName,Platform,Genre,Size,DownloadLink,CoverArtLink
PC-A2161063,Golf Shiyou yo 2 - Aratanaru Chousen (Japan).chd,PC / Sega Dreamcast,General,470.26 MB,https://archive.org/download/sega-dreamcast-redump-collection/Golf Shiyou yo 2 - Aratanaru Chousen (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Golf%20Shiyou%20yo%202%20-%20Aratanaru%20Chousen.png
PC-2C7239ED,"Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It).chd",PC / Sega Dreamcast,General,290.72 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grand%20Theft%20Auto%202.png
PC-05C242DF,Grand Theft Auto 2 (France).chd,PC / Sega Dreamcast,General,278.46 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grand Theft Auto 2 (France).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grand%20Theft%20Auto%202.png
PC-D33D8451,Grand Theft Auto 2 (USA).chd,PC / Sega Dreamcast,General,308.53 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grand Theft Auto 2 (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grand%20Theft%20Auto%202.png
PC-3EAB4E85,Grandia II (Europe).chd,PC / Sega Dreamcast,General,833.90 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grandia II (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grandia%20II.png
PC-DF1FA5D7,Grandia II (Japan) (Tentou-you Demo).chd,PC / Sega Dreamcast,General,309.35 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grandia II (Japan) (Tentou-you Demo).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grandia%20II.png
PC-15AFC5FD,Grandia II (Japan).chd,PC / Sega Dreamcast,General,831.40 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grandia II (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grandia%20II.png
PC-83888EBE,Grandia II (USA).chd,PC / Sega Dreamcast,General,827.52 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grandia II (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grandia%20II.png
PC-5FDA9A82,Grauen no Torikago - Kapitel 1 - Keiyaku (Japan).chd,PC / Sega Dreamcast,General,938.66 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 1 - Keiyaku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%201%20-%20Keiyaku.png
PC-61A22DCC,Grauen no Torikago - Kapitel 2 - Torikago (Japan).chd,PC / Sega Dreamcast,General,929.57 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 2 - Torikago (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%202%20-%20Torikago.png
PC-78F123F8,Grauen no Torikago - Kapitel 3 - Kansei (Japan).chd,PC / Sega Dreamcast,General,926.72 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 3 - Kansei (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%203%20-%20Kansei.png
PC-F95E96DA,Grauen no Torikago - Kapitel 4 - Kaikou (Japan).chd,PC / Sega Dreamcast,General,941.30 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 4 - Kaikou (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%204%20-%20Kaikou.png
PC-D5E0878C,Grauen no Torikago - Kapitel 5 - Shokuzai (Japan).chd,PC / Sega Dreamcast,General,936.93 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 5 - Shokuzai (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%205%20-%20Shokuzai.png
PC-1A38EBF6,Grauen no Torikago - Kapitel 6 - Senritsu (Japan).chd,PC / Sega Dreamcast,General,939.52 MB,https://archive.org/download/sega-dreamcast-redump-collection/Grauen no Torikago - Kapitel 6 - Senritsu (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grauen%20no%20Torikago%20-%20Kapitel%206%20-%20Senritsu.png
PC-EDC67DAF,"Grinch, The (Europe) (En,Fr,De,Es,It).chd",PC / Sega Dreamcast,General,258.38 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Grinch, The (Europe) (En,Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grinch%2C%20The.png
PC-9C067E1D,"Grinch, The (USA) (En,Fr,Es).chd",PC / Sega Dreamcast,General,229.77 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Grinch, The (USA) (En,Fr,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Grinch%2C%20The.png
PC-6B525ED5,Guilty Gear X (Japan) (Rev A).chd,PC / Sega Dreamcast,General,695.64 MB,https://archive.org/download/sega-dreamcast-redump-collection/Guilty Gear X (Japan) (Rev A).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Guilty%20Gear%20X.png
PC-6DDB96B5,Guilty Gear X (Japan) (Taikenban).chd,PC / Sega Dreamcast,General,138.24 MB,https://archive.org/download/sega-dreamcast-redump-collection/Guilty Gear X (Japan) (Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Guilty%20Gear%20X.png
PC-4E34F72C,Gunbird 2 (Europe).chd,PC / Sega Dreamcast,General,140.27 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunbird 2 (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunbird%202.png
PC-A8CAA0BA,Gunbird 2 (Japan).chd,PC / Sega Dreamcast,General,175.44 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunbird 2 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunbird%202.png
PC-D5F5CE24,Gunbird 2 (USA).chd,PC / Sega Dreamcast,General,134.79 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunbird 2 (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunbird%202.png
PC-4B2A91C4,Gundam Battle Online (Japan).chd,PC / Sega Dreamcast,General,352.02 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Battle Online (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Battle%20Online.png
PC-03B85B4F,Gundam Battle Online - Trial Edition (Japan).chd,PC / Sega Dreamcast,General,30.55 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Battle Online - Trial Edition (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Battle%20Online%20-%20Trial%20Edition.png
PC-3BD2C752,Gundam Side Story 0079 - Rise from the Ashes (Japan).chd,PC / Sega Dreamcast,General,459.00 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Side Story 0079 - Rise from the Ashes (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Side%20Story%200079%20-%20Rise%20from%20the%20Ashes.png
PC-F5CD9DC7,Gundam Side Story 0079 - Rise from the Ashes (USA).chd,PC / Sega Dreamcast,General,409.01 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Side Story 0079 - Rise from the Ashes (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Side%20Story%200079%20-%20Rise%20from%20the%20Ashes.png
PC-F921E01E,Gundam Side Story 0079 - Rise from the Ashes - Premium Disc (Japan).chd,PC / Sega Dreamcast,General,236.78 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Side Story 0079 - Rise from the Ashes - Premium Disc (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Side%20Story%200079%20-%20Rise%20from%20the%20Ashes%20-%20Premium%20Disc.png
PC-7AD2A57F,Gundam Side Story 0079 - Rise from the Ashes - Special Edition (Japan).chd,PC / Sega Dreamcast,General,489.26 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gundam Side Story 0079 - Rise from the Ashes - Special Edition (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gundam%20Side%20Story%200079%20-%20Rise%20from%20the%20Ashes%20-%20Special%20Edition.png
PC-85C49A40,Gunlord (Europe) (Unl).chd,PC / Sega Dreamcast,General,320.67 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunlord (Europe) (Unl).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunlord.png
PC-1C081D27,Gunspike (Japan) (Tentou Taikenban).chd,PC / Sega Dreamcast,General,742.90 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunspike (Japan) (Tentou Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunspike.png
PC-368CE0E4,Gunspike (Japan).chd,PC / Sega Dreamcast,General,742.93 MB,https://archive.org/download/sega-dreamcast-redump-collection/Gunspike (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Gunspike.png
PC-349BF520,Guru Guru Onsen 2 (Japan).chd,PC / Sega Dreamcast,General,60.45 MB,https://archive.org/download/sega-dreamcast-redump-collection/Guru Guru Onsen 2 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Guru%20Guru%20Onsen%202.png
PC-D46E65B4,Guru Guru Onsen 3 (Japan).chd,PC / Sega Dreamcast,General,65.41 MB,https://archive.org/download/sega-dreamcast-redump-collection/Guru Guru Onsen 3 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Guru%20Guru%20Onsen%203.png
PC-2DE4EF22,Hang the DJ (Japan).chd,PC / Sega Dreamcast,General,454.46 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hang the DJ (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hang%20the%20DJ.png
PC-00C82E7A,Happy Breeding (Japan).chd,PC / Sega Dreamcast,General,657.81 MB,https://archive.org/download/sega-dreamcast-redump-collection/Happy Breeding (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Happy%20Breeding.png
PC-DCBB38C2,Happy Lesson (Japan).chd,PC / Sega Dreamcast,General,478.99 MB,https://archive.org/download/sega-dreamcast-redump-collection/Happy Lesson (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Happy%20Lesson.png
PC-7EBF48C1,Happy Lesson - First Lesson (Japan).chd,PC / Sega Dreamcast,General,567.57 MB,https://archive.org/download/sega-dreamcast-redump-collection/Happy Lesson - First Lesson (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Happy%20Lesson%20-%20First%20Lesson.png
PC-27466599,Harusame Youbi (Japan).chd,PC / Sega Dreamcast,General,558.43 MB,https://archive.org/download/sega-dreamcast-redump-collection/Harusame Youbi (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Harusame%20Youbi.png
PC-0635DDE0,"Headhunter (Europe) (En,Fr,De,Es) (Disc 1).chd",PC / Sega Dreamcast,General,661.96 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Headhunter (Europe) (En,Fr,De,Es) (Disc 1).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Headhunter.png
PC-A6E139E8,"Headhunter (Europe) (En,Fr,De,Es) (Disc 2).chd",PC / Sega Dreamcast,General,689.53 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Headhunter (Europe) (En,Fr,De,Es) (Disc 2).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Headhunter.png
PC-9C3DC6CD,"Heavy Metal - Geomatrix (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,184.03 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Heavy Metal - Geomatrix (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Heavy%20Metal%20-%20Geomatrix.png
PC-27FD1BED,Heavy Metal - Geomatrix (Japan).chd,PC / Sega Dreamcast,General,200.01 MB,https://archive.org/download/sega-dreamcast-redump-collection/Heavy Metal - Geomatrix (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Heavy%20Metal%20-%20Geomatrix.png
PC-FA9D9566,Heavy Metal - Geomatrix (USA).chd,PC / Sega Dreamcast,General,189.89 MB,https://archive.org/download/sega-dreamcast-redump-collection/Heavy Metal - Geomatrix (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Heavy%20Metal%20-%20Geomatrix.png
PC-971C4117,Heisei Mahjong-sou (Japan).chd,PC / Sega Dreamcast,General,218.61 MB,https://archive.org/download/sega-dreamcast-redump-collection/Heisei Mahjong-sou (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Heisei%20Mahjong-sou.png
PC-0F12906C,Hello Kitty no Dream Passport 2 (Japan).chd,PC / Sega Dreamcast,General,79.59 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Dream Passport 2 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Dream%20Passport%202.png
PC-1CB0E084,Hello Kitty no Garden Panic (Japan).chd,PC / Sega Dreamcast,General,71.65 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Garden Panic (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Garden%20Panic.png
PC-CBDD6CDB,Hello Kitty no Lovely Fruit Park (Japan).chd,PC / Sega Dreamcast,General,192.43 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Lovely Fruit Park (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Lovely%20Fruit%20Park.png
PC-218B7677,Hello Kitty no Magical Block (Japan).chd,PC / Sega Dreamcast,General,70.78 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Magical Block (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Magical%20Block.png
PC-FC13A467,Hello Kitty no Otonaru Mail (Japan).chd,PC / Sega Dreamcast,General,39.90 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Otonaru Mail (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Otonaru%20Mail.png
PC-9033AE55,Hello Kitty no Waku Waku Cookies (Japan).chd,PC / Sega Dreamcast,General,210.80 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hello Kitty no Waku Waku Cookies (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hello%20Kitty%20no%20Waku%20Waku%20Cookies.png
PC-5049EE7B,Hermes (Europe) (Unl).chd,PC / Sega Dreamcast,General,222.67 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hermes (Europe) (Unl).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hermes.png
PC-CC9F5CDE,"Hidden & Dangerous (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,329.69 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Hidden & Dangerous (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hidden%20%26%20Dangerous.png
PC-31FE350C,Hidden & Dangerous (USA).chd,PC / Sega Dreamcast,General,313.99 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hidden & Dangerous (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hidden%20%26%20Dangerous.png
PC-EFC74CC3,Himitsu - Original Sound Track (Japan).chd,PC / Sega Dreamcast,General,405.12 MB,https://archive.org/download/sega-dreamcast-redump-collection/Himitsu - Original Sound Track (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Himitsu%20-%20Original%20Sound%20Track.png
PC-80D4BD9E,Himitsu - Yui ga Ita Natsu (Japan).chd,PC / Sega Dreamcast,General,700.88 MB,https://archive.org/download/sega-dreamcast-redump-collection/Himitsu - Yui ga Ita Natsu (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Himitsu%20-%20Yui%20ga%20Ita%20Natsu.png
PC-B8988401,"House of the Dead 2, The (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,448.03 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-38D387D5,"House of the Dead 2, The (Japan) (Rev A).chd",PC / Sega Dreamcast,General,229.64 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (Japan) (Rev A).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-C9DC21A9,"House of the Dead 2, The (Japan) (Rev B).chd",PC / Sega Dreamcast,General,496.85 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (Japan) (Rev B).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-716BAE71,"House of the Dead 2, The (Japan).chd",PC / Sega Dreamcast,General,229.62 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (Japan).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-1EAB2160,"House of the Dead 2, The (Japan, Europe) (Taikenban).chd",PC / Sega Dreamcast,General,161.41 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (Japan, Europe) (Taikenban).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-662FBA48,"House of the Dead 2, The (USA).chd",PC / Sega Dreamcast,General,413.61 MB,"https://archive.org/download/sega-dreamcast-redump-collection/House of the Dead 2, The (USA).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/House%20of%20the%20Dead%202%2C%20The.png
PC-61A467E9,Hoyle Casino (USA).chd,PC / Sega Dreamcast,General,259.94 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hoyle Casino (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hoyle%20Casino.png
PC-D9AF8114,Hundred Swords (Japan) (@barai).chd,PC / Sega Dreamcast,General,309.98 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hundred Swords (Japan) (@barai).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hundred%20Swords.png
PC-A4815D08,Hundred Swords (Japan).chd,PC / Sega Dreamcast,General,248.22 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hundred Swords (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hundred%20Swords.png
PC-456BFAB7,Hydro Thunder (Europe).chd,PC / Sega Dreamcast,General,328.59 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hydro Thunder (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hydro%20Thunder.png
PC-54C5CDCD,Hydro Thunder (USA) (Rev 1).chd,PC / Sega Dreamcast,General,328.57 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hydro Thunder (USA) (Rev 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hydro%20Thunder.png
PC-D355A438,Hydro Thunder (USA).chd,PC / Sega Dreamcast,General,318.93 MB,https://archive.org/download/sega-dreamcast-redump-collection/Hydro Thunder (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Hydro%20Thunder.png
PC-0F821293,Idol Janshi o Tsukucchaou (Japan).chd,PC / Sega Dreamcast,General,497.88 MB,https://archive.org/download/sega-dreamcast-redump-collection/Idol Janshi o Tsukucchaou (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Idol%20Janshi%20o%20Tsukucchaou.png
PC-376D5B97,Ikaruga (Japan).chd,PC / Sega Dreamcast,General,25.60 MB,https://archive.org/download/sega-dreamcast-redump-collection/Ikaruga (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Ikaruga.png
PC-3A0030CA,"Illbleed (Japan) (En,Ja).chd",PC / Sega Dreamcast,General,291.39 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Illbleed (Japan) (En,Ja).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Illbleed.png
PC-8FEFBD2B,Illbleed (Taiwan).chd,PC / Sega Dreamcast,General,277.24 MB,https://archive.org/download/sega-dreamcast-redump-collection/Illbleed (Taiwan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Illbleed.png
PC-CE818347,Illbleed (USA).chd,PC / Sega Dreamcast,General,280.78 MB,https://archive.org/download/sega-dreamcast-redump-collection/Illbleed (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Illbleed.png
PC-7CE08D97,Imakoso!! Dreamcast with Special GD!! (Japan).chd,PC / Sega Dreamcast,General,531.69 MB,https://archive.org/download/sega-dreamcast-redump-collection/Imakoso!! Dreamcast with Special GD!! (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Imakoso%21%21%20Dreamcast%20with%20Special%20GD%21%21.png
PC-7B91AC5E,Imperial no Taka - Fighter of Zero (Japan).chd,PC / Sega Dreamcast,General,410.83 MB,https://archive.org/download/sega-dreamcast-redump-collection/Imperial no Taka - Fighter of Zero (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Imperial%20no%20Taka%20-%20Fighter%20of%20Zero.png
PC-A71D7227,"Incoming (Europe) (En,Fr,De,Es,It).chd",PC / Sega Dreamcast,General,234.60 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Incoming (Europe) (En,Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Incoming.png
PC-69701E1B,Incoming (USA).chd,PC / Sega Dreamcast,General,234.59 MB,https://archive.org/download/sega-dreamcast-redump-collection/Incoming (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Incoming.png
PC-1CD196F4,Incoming - Jinrui Saishuu Kessen (Japan).chd,PC / Sega Dreamcast,General,218.17 MB,https://archive.org/download/sega-dreamcast-redump-collection/Incoming - Jinrui Saishuu Kessen (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Incoming%20-%20Jinrui%20Saishuu%20Kessen.png
